id,target
18558,62251.923010026934
18561,33616.67586693327
18566,81037.10786617547
18569,40129.43508791494
18574,94214.62073751992
18576,285477.85487485264
18582,36103.863200191474
18583,64120.216159237716
18584,507580.4693728386
18589,115144.40233607458
18590,56662.029118548606
18591,32093.00934071873
18593,71813.14668274023
18594,55063.12798368973
18597,65852.84159999527
18598,59317.68517947067
18599,33452.743355548366
18600,30669.177135215243
18602,76792.86319800664
18605,46695.450628231396
18607,370335.80428621324
18608,51546.9659122946
18612,31523.003926795616
18614,180249.96172059243
18620,148342.00554274768
18621,45894.65368549461
18624,136217.11901779292
18630,161844.3335755607
18632,40278.176414954585
18635,153015.81579227475
18637,67088.37057558323
18639,87846.84312680223
18640,49623.85118001714
18641,140488.76514462047
18642,109466.84388066914
18645,43589.86429312647
18647,88643.50970709475
18649,175170.95979813658
18651,49767.49340756179
18654,47125.43459356867
18655,32981.7630292696
18657,156594.18406691295
18658,49600.34591398454
18662,31725.53742382922
18664,52680.430247457596
18665,49000.611408776844
18666,123894.9316848104
18673,44703.05111316674
18674,45287.36325794173
18676,25488.164677950608
18678,41658.701803485186
18680,62083.90374304125
18682,172590.3501642058
18683,46281.5544194922
18685,40683.90671928618
18686,239166.46177463187
18688,127421.38036590579
18689,81960.75202110386
18692,79952.40172006212
18694,64821.85517101514
18700,62102.43866832629
18701,108097.87987507581
18705,167740.142202457
18708,114564.40153895602
18709,39384.04389103955
18710,189236.54435221286
18711,89896.6596728166
18712,29146.51756185551
18723,208101.46946779147
18725,206511.8629371729
18726,346704.87470052385
18728,35207.113865936364
18730,76499.96033068936
18732,53983.71928571645
18734,67585.740567793
18740,52207.51245047407
18742,231124.49499973428
18744,40436.330200880744
18746,175689.90101808094
18747,125733.43362087935
18749,136281.24730827182
18752,148766.5321021195
18753,27111.10643995607
18754,418426.0232135192
18758,214202.26956823096
18762,28842.510395973855
18763,104735.69924165767
18766,127390.37437319163
18767,60177.17278454228
18768,37813.23466944448
18771,31548.796367541254
18774,77405.1969665648
18775,144369.46319635282
18776,48532.44142511357
18779,79566.83912166125
18781,72612.70774278382
18782,28329.157726258625
18785,39052.212767909456
18790,44705.65667829631
18791,56626.98068975299
18793,44688.2006396881
18796,25310.535856488892
18797,78336.8545205814
18798,154341.34844088973
18802,184159.15463137603
18805,89578.48344470469
18807,37826.17070320719
18808,106957.80795074487
18809,80442.33528054644
18810,83614.19265503275
18811,44562.020105440526
18812,386671.4355005785
18816,123357.92597437844
18817,37715.70046578073
18818,40961.159889848626
18820,60163.00717336224
18822,63512.48562405878
18823,36071.781055045394
18826,75969.37484815439
18828,76043.1965259785
18832,48624.03211156121
18833,25715.809426870554
18834,38338.1357500543
18837,17114.265996945247
18839,25842.73772715361
18840,38844.60478211908
18841,145563.77965780513
18843,138612.7245148319
18845,51527.31994697806
18846,141571.11651945236
18848,268849.8398966198
18849,76744.7123594886
18850,142377.23227636647
18853,81569.47747754325
18854,54575.91457017564
18858,60998.854227762065
18863,287892.5883729809
18864,84289.79257607344
18866,79157.81844515256
18867,34288.86511238354
18870,70632.01195115241
18872,102788.34829964071
18874,31397.514018442223
18875,32571.16034549701
18880,45407.03904975028
18881,482574.35479277343
18885,135261.50126939858
18886,44935.969198654784
18887,27389.406114167065
18888,42695.18967317694
18890,138985.79183248378
18891,59363.908017891736
18892,93088.57447425486
18893,82979.14044237667
18895,66661.89076213956
18897,40263.4698936166
18900,63850.78668438284
18901,97288.52126225109
18902,102785.92126394038
18905,60150.703624835274
18906,19512.136628625536
18907,49335.35934068405
18908,61212.54955935459
18914,913488.7476725278
18915,90813.19080032088
18916,132385.79741981984
18918,49187.490738035674
18919,49195.221953235465
18920,136760.35684342706
18921,160768.68985887538
18923,56386.63246796023
18925,59606.68182920216
18926,223400.7107381396
18927,241437.74939241752
18928,54657.995486056294
18929,49738.703262194
18931,56451.696846430816
18933,765586.142973609
18935,176029.11876554243
18936,49020.43459070745
18938,99994.82261286386
18940,34916.131987562185
18941,37166.03247886106
18942,44599.29073747621
18945,133643.34832494616
18946,42951.914901527554
18947,71604.80993259215
18950,188089.5801869997
18954,56920.12015765587
18956,58959.50760365223
18957,76448.16517484949
18959,138319.10808385257
18961,154379.74058143698
18968,42818.347335808256
18969,45428.92024862877
18971,121484.78084949311
18974,58051.24208956868
18975,72098.19502960042
18977,155812.45218189372
18979,61502.53774736241
18981,54296.42845561424
18982,56123.266029022314
18983,207778.7707600306
18984,171074.67597033083
18985,39687.15779701333
18986,62670.35951957034
18989,37962.60160958984
18993,186618.06296387763
18994,152396.84775477415
18999,230882.73815343986
19003,63107.683701846494
19006,41732.47829224524
19008,50190.0234499144
19009,78536.14469722811
19010,768544.4601770414
19012,32453.581491471272
19016,330189.0252997906
19018,68209.99228252089
19020,51012.98547904339
19021,104034.71990591352
19022,306939.05444018875
19026,50091.63664692014
19030,50127.437410051876
19031,113882.59081980854
19032,74163.86254919245
19035,33042.936871727885
19037,70941.59645008667
19038,53350.268116819534
19039,619709.7595525554
19041,41848.06076569902
19043,152415.03893842423
19044,45462.30468449914
19045,122036.0115231598
19046,37845.9624555539
19047,86727.9263683002
19049,59088.921800215096
19051,128886.29106895177
19052,26559.537331106036
19053,106767.0973649981
19054,183188.68012659365
19056,67901.7347805806
19057,383555.59823620535
19059,39575.80007797585
19060,302823.5765052309
19061,117445.02916513376
19064,40064.456913094065
19068,39144.27688669862
19069,46655.13132557814
19070,61933.62463531768
19071,34807.87696744875
19076,45776.00485592999
19077,69539.28827961483
19081,61107.940636610845
19083,290251.98737454123
19084,54203.312277716104
19086,273852.9055453526
19088,133365.59165846198
19089,203028.54054508
19092,39202.67701512032
19094,146718.25271626838
19096,42748.38635805987
19097,888386.3487084532
19100,326700.6789436732
19103,27374.290244034903
19109,140969.4040055806
19110,77068.29586222822
19111,54316.32148928906
19112,37249.74529278292
19113,131812.9261251137
19114,116306.60762974134
19115,70101.16447260467
19116,31622.16747993529
19119,121785.39915642781
19120,48642.985799333714
19124,49560.79830693097
19126,25521.871288294755
19128,129169.55761443892
19130,243743.1751736771
19135,37856.62255102607
19136,27630.18112940349
19138,64606.320240821864
19139,41176.90333218507
19145,29340.109183238117
19147,31702.850443738804
19156,290912.64823387365
19157,117693.77291538702
19159,40537.56384892761
19160,119956.53559025643
19164,50556.40226020849
19167,46868.89777656248
19173,478770.6367063913
19175,201983.0776243467
19176,226194.16991890004
19178,53063.073332817214
19180,22435.827413925996
19183,223105.5685635663
19184,44892.93737087938
19185,24673.831078316045
19186,42887.48420503502
19188,70618.76015133291
19189,462170.8061896123
19190,32799.612802356634
19191,49759.801872340424
19193,124012.02610685976
19195,443731.43852067494
19198,59459.79067534196
19200,119111.63354814088
19203,52703.19057170906
19206,20545.727374827988
19207,24685.382591133603
19214,164707.84558117317
19219,81264.76111640783
19222,50147.10856634808
19223,237758.64954895317
19225,40951.27312446926
19227,37176.51895446644
19228,56567.939561668856
19230,65033.11408783315
19231,54196.04949987592
19232,69966.66542861726
19233,104671.78607118441
19239,60317.3510207659
19241,40450.82030875935
19242,28103.391068383713
19243,47061.8494082955
19246,51321.30130346046
19247,27939.99389483657
19249,47094.67833686278
19253,273696.364479436
19255,78701.78752623663
19259,204931.9966541472
19260,39896.54212250413
19261,218023.90824611578
19263,216624.0072408527
19265,49453.58283338087
19269,39493.509680937685
19272,52261.93506456184
19277,34360.49567463205
19278,45202.003187109374
19279,97767.07225049534
19280,30831.107501812006
19281,65271.90972223326
19283,50803.08158496087
19288,76138.49357000411
19289,106043.31618603285
19290,99267.573954846
19291,210206.22609987497
19292,31496.33381628528
19293,64704.75271559314
19296,144726.08828603633
19297,33917.394793745545
19300,39054.4923797976
19302,115508.35068680767
19303,31387.449283854017
19304,162040.43606797938
19308,86572.59215454888
19309,132292.31758720474
19310,185909.076630814
19312,243041.97016829264
19313,397915.1768849861
19314,61967.030393520196
19315,123953.99961273737
19316,56589.879580723245
19319,97480.94390293707
19320,43767.52804711609
19321,160884.5309977076
19322,108175.67413851837
19324,343354.0712438342
19328,74007.22787579309
19329,32304.906155401117
19331,38307.78453196881
19332,99957.52224956708
19335,43176.50647114541
19338,26319.41591420436
19339,32695.017275249516
19341,117759.79681992196
19342,36995.201634487974
19344,387208.21480511385
19346,50655.17752436697
19348,70719.09506650099
19350,50820.852959412885
19351,46262.58755165655
19353,87395.50410110383
19357,143794.00065250485
19358,114329.89870566293
19359,25743.357408867792
19360,39163.429144363094
19362,160269.460643585
19363,207276.39853926128
19364,54924.850373068446
19365,97135.01088401293
19366,13346.753680224083
19368,38578.8599618732
19369,58037.067048013
19370,42776.59800371377
19372,49235.9198385649
19373,49219.65976104205
19376,35696.64295774614
19379,192279.08440844185
19385,42080.82628826918
19388,245108.7530661267
19389,60773.417807416445
19390,132259.50790160862
19391,55940.722682642794
19393,25719.103874173426
19395,59798.54125206551
19397,33463.29622339937
19398,51534.61069957236
19399,135413.26769964804
19402,41544.49698664138
19403,87090.52094568258
19404,123744.53617479252
19405,99414.27809132807
19407,89303.57024752308
19408,58010.00638639216
19409,33396.99077264049
19411,76999.37064210279
19413,140096.87686123766
19414,221561.0892940715
19415,164800.9146362224
19417,30620.153794632108
19418,80512.4433811815
19421,135417.4559292423
19422,28622.886831432617
19423,52075.818078921024
19428,36113.75311519427
19429,128896.40709544254
19430,333618.0121563072
19432,74148.07333598584
19434,88029.96871220964
19435,41849.220516091584
19436,50577.5947236182
19437,47060.12192687677
19439,52410.08201998583
19442,38357.118294140884
19443,40389.45577514012
19445,28960.358022319804
19447,79711.06968188155
19449,66981.0061831575
19451,54705.86908607623
19452,565623.7589628542
19455,49790.54873189712
19456,52395.03590818469
19457,58257.80954373051
19459,47007.13419746157
19461,22022.816891298186
19466,34898.92617563878
19467,34654.21969597986
19469,111281.8278236844
19470,179143.50459691064
19471,298004.5738991696
19473,54244.52166471232
19474,60709.0889563945
19475,34174.2546670191
19479,50011.58999627532
19480,145072.9081650438
19481,63744.491815889305
19484,36989.26696413089
19487,476418.9784533881
19489,31051.99944778093
19495,63472.40016751817
19496,94195.184808921
19498,32863.73858209145
19499,46837.01519106457
19502,120923.27531288179
19504,82109.04816874307
19507,65980.67141790387
19508,192903.97299556516
19509,185159.4550191655
19516,28066.64244331448
19519,85334.8751793586
19520,50770.12409041713
19521,128697.88390714028
19522,65551.77245041043
19523,132832.48536453626
19525,39603.546113803895
19527,118283.78603580272
19528,98660.2994291835
19529,59308.88626593249
19533,37539.46509480984
19535,92159.81193079815
19536,96822.83375180997
19537,58122.58864743959
19538,87529.5611514492
19539,253611.80040992127
19544,34891.96734363162
19546,64818.69991343321
19548,26034.085829733056
19549,57677.406484080915
19550,66809.57640508063
19551,63473.51898261959
19553,62244.57203382591
19555,198461.9097926967
19556,26555.77744019353
19557,30977.139141526757
19558,327916.3692582509
19559,67809.83459066361
19561,38539.6598058264
19562,176057.37856857886
19565,61609.312317693395
19566,366390.0765987974
19567,132779.2840527818
19568,36472.958679323245
19569,26372.011942906003
19572,64448.706395382425
19578,65143.06061051325
19582,47748.70366610142
19584,175341.859193723
19585,252789.50613799563
19586,26763.59422615789
19589,56193.48769824475
19591,40933.735882788846
19592,166452.3655617072
19593,56635.80473379592
19594,37736.32124100777
19595,46739.535892598666
19596,119782.64009796297
19597,149124.09133504383
19598,36122.405668561914
19604,51440.229087207306
19605,25063.392114301303
19609,122394.7970525713
19612,104950.39447480276
19613,106478.30574697941
19615,25553.941606681026
19616,61300.562810131
19617,35794.191029732094
19618,415403.85228340386
19619,43388.32464424389
19620,127499.80359093726
19624,28998.9214858906
19625,168167.8648247056
19626,519468.93687332096
19628,101965.380278307
19632,64004.341744517034
19634,75138.01368257566
19637,162478.43697987648
19639,73123.71651693805
19640,144050.2710187441
19641,58067.18099998991
19642,30060.78459082866
19643,44420.9649041824
19647,130207.89735628056
19648,79926.26561960187
19649,50213.84755693758
19650,94277.74305041418
19652,39680.457187732885
19654,35945.665635935926
19655,52949.842594704096
19656,174631.601408377
19657,102118.54842394013
19663,132747.48204880033
19664,52402.15187380751
19665,33245.37371810631
19666,38603.47883108843
19670,37827.73752924504
19671,60576.087100898745
19673,57213.1458650407
19675,51097.52382495069
19676,59112.11917881618
19677,33694.17985745126
19681,128660.79893531725
19685,40399.11898723492
19686,36332.90577403354
19689,204643.1252731386
19691,348169.01926282444
19692,21374.46856812268
19693,41362.6773171915
19696,80008.95684523552
19697,190495.0673277423
19701,35890.22659251946
19704,67569.90600252047
19708,70975.96358517859
19709,73613.96030396438
19710,73121.901836992
19711,33402.74639512711
19713,62870.94441832635
19715,46898.88018897097
19717,153215.61903366412
19718,29302.345161953974
19719,32540.44040571533
19721,40786.67103120999
19722,129691.84311022915
19723,61996.53911751792
19726,35664.005915521695
19727,225056.37534275642
19733,119687.89123567755
19735,30366.491640256827
19738,81270.98836828828
19739,61329.0019798073
19740,43666.84574061261
19742,131418.8148210389
19747,31100.467991786092
19750,48866.645964692805
19753,41302.882834998134
19754,29694.977420549512
19755,74964.52293841037
19758,58336.49204753501
19759,42823.008765672
19760,85870.20419978102
19763,114042.42531166045
19764,165929.32808456165
19766,41630.34140600383
19767,289032.22079919337
19768,53548.43805855119
19770,215209.24868382682
19772,286681.0482717612
19774,38791.009112691514
19775,56786.07579918717
19778,36797.22652705524
19781,50512.57614938197
19783,32988.56488683438
19787,431513.0770274603
19789,66069.3177494312
19790,38817.735330210984
19791,188761.43122388673
19792,186876.55188697323
19793,53953.22716129221
19794,155589.1985935424
19795,104897.32104887815
19799,80570.78439048018
19802,36491.54551765064
19803,35835.459273279615
19806,179784.5524123127
19811,29601.12798776326
19817,93904.79377405296
19818,55798.42811046877
19819,118755.74349515722
19821,56214.35666201463
19824,46379.71272712468
19825,90705.26697064057
19827,97822.89692998778
19828,147711.04747905218
19831,60534.56566617413
19833,168412.1448230789
19834,44116.887778701144
19836,45634.11478127917
19837,81712.8207844149
19839,35473.72388385749
19840,53397.61442486424
19843,55966.16923962133
19844,37557.46115403586
19845,129763.27348558148
19847,131465.9644071927
19851,166069.4326720763
19852,42079.80581170953
19854,57732.29824902504
19855,37860.52154524764
19856,49196.948903149656
19858,47300.693096663985
19859,58217.838804624385
19867,58760.443944553845
19868,188774.8634574529
19870,52095.87460028878
19871,51748.81291792247
19872,151342.62703444494
19873,41601.55257035154
19874,94679.45547544805
19875,102791.14695008843
19877,32204.047878826776
19879,119929.47738895018
19882,96839.62724501021
19885,86329.80395736168
19887,26233.98700682613
19889,58144.011980782394
19890,382348.3904052997
19892,61309.15805333675
19893,59698.53464797927
19894,98004.60856814036
19896,172601.6123203822
19897,120840.18716091423
19898,92894.30970499222
19899,30086.135997107245
19901,40558.423061277914
19902,113875.87053408695
19903,39355.487056264916
19904,46187.23941854181
19905,115077.817584555
19906,28646.23413617221
19910,199240.4808735197
19917,220890.05417454548
19919,151528.88167160575
19920,63246.06936757127
19921,269962.9505528079
19922,66103.81780166001
19923,60210.09879935716
19924,241384.17917763107
19925,79440.91193912523
19928,37884.48317835885
19929,31913.593323354868
19930,213556.03059066262
19931,54125.18858890293
19932,86931.60657876043
19933,96464.18350373748
19935,34173.10441452057
19937,34216.51605075557
19938,63801.697260402216
19942,72734.22359267971
19943,24080.458623134127
19946,60534.424538546926
19948,47276.352942127145
19950,36955.80294788765
19954,75371.11413001921
19955,66748.55625612837
19956,51386.09019780718
19957,53432.03804531488
19958,48069.800722702355
19959,119072.62331991088
19960,453382.654776101
19961,74481.97046342661
19963,43678.35520196887
19964,44286.27241980366
19965,75498.66022016133
19966,50866.353982558736
19967,109663.70225361652
19969,123850.88212067471
19973,149945.79576080214
19975,42180.124224951076
19976,98305.25766638966
19979,155844.15513481962
19980,138265.6601663579
19984,235191.76054021312
19985,67716.95964338118
19986,198041.4816622454
19991,178194.85405562937
19992,83599.3607093639
19993,78884.8394469795
19995,52313.049357686825
19998,51686.14075538044
19999,120244.73668567835
20000,46044.04694224668
20002,26069.82629928947
20003,44086.74854910752
20008,146810.49290506606
20009,48171.47673906035
20010,271724.3966397447
20011,38069.42232794276
20014,60860.556413733895
20016,187308.0031286952
20020,59501.72485333075
20021,247462.27978346756
20024,83303.9172933606
20025,28698.099883858373
20027,192120.99589308217
20030,55430.82632814684
20031,70171.17121906142
20033,44714.808104531665
20034,116557.6988170892
20037,210870.9518086847
20038,126751.13335725034
20039,90514.56185514851
20040,134134.52987679676
20041,45937.72832692772
20042,35369.02690910745
20043,70335.93398472377
20045,41398.14839374741
20047,51875.363633302404
20049,51254.58863355509
20050,95027.16122461339
20055,36927.81515843325
20056,59562.78125336756
20057,55077.06111193887
20064,41908.21989116965
20065,63707.00138200178
20068,44493.35529335294
20069,35713.478520545745
20072,47171.38210989977
20074,281365.0635372452
20075,58189.071252687674
20079,125390.36291647764
20080,140828.6490453491
20081,48847.43276428673
20082,45340.4319421891
20083,118446.56700189598
20084,72445.93604016441
20086,91491.05823470239
20087,132980.22849048482
20088,289983.2968772478
20090,87109.8339438725
20092,145969.88011474852
20093,29407.25046228062
20097,92301.87487409798
20100,58819.29172555105
20101,60500.79383099046
20106,81926.37299606475
20107,283768.8334551947
20108,314945.7342119826
20109,38563.32555926637
20117,46882.96634598574
20118,40371.31391749657
20120,145431.43436003203
20121,75274.89568064777
20125,36020.28131446154
20127,39411.750382628416
20129,36610.13244934794
20130,43284.34474074708
20136,83411.3680999989
20137,48062.87557654322
20138,115125.34973291561
20139,56948.76920005984
20140,37956.187477263535
20142,300820.4846251222
20145,189038.94018056837
20147,135957.20556090918
20150,110865.4195677251
20152,150973.03610805655
20155,44897.346360727744
20158,24709.891766375003
20160,64941.137314511856
20163,44500.11810697732
20165,61379.114227890335
20167,30141.255350554828
20168,94748.52182671637
20171,182543.8504549257
20173,66691.80744093539
20174,115542.93010051704
20175,68931.95488764529
20178,80036.11324087504
20179,36187.635119839535
20181,161798.37376206138
20182,55985.31480284326
20185,91189.48177591774
20187,96292.17603790014
20195,229819.39198262652
20196,43091.40873015696
20199,74075.65953135329
20200,38830.007561413644
20202,99812.30728906624
20206,63778.05965016616
20210,116268.87967302077
20212,87811.6449137042
20213,95182.47594557836
20219,111853.03436079319
20221,252867.6001024684
20223,271993.67070510064
20225,33213.78289607592
20230,45536.37912518451
20233,81034.66664606976
20234,45914.311583072034
20235,32525.250339842733
20236,24839.572077778812
20238,37344.912716347644
20241,34216.51605075557
20242,37282.21514280187
20244,178925.17920199537
20245,112367.78040079474
20247,36327.74183254688
20251,55832.13749386063
20252,127736.80332079115
20253,27175.676512727026
20255,231966.02219297286
20256,110392.73376176164
20257,211130.3066883812
20259,42733.67952825715
20261,41233.211066311385
20262,190152.83070649032
20263,43444.94667996014
20264,32872.68260045567
20265,54032.04155999372
20266,39082.710738706715
20267,22153.479572082662
20268,43310.24764942615
20269,70963.94655275019
20270,42716.66704925123
20274,45085.772183937006
20276,73438.22374694276
20280,56588.406481586026
20284,60714.7247200596
20287,73670.48528750824
20288,29680.98096159124
20292,38114.94806624969
20297,70256.20870621172
20300,84984.16949209511
20302,34083.43083434635
20303,46030.86461876298
20305,69694.66651448066
20306,57373.04023630771
20308,53776.52461881295
20312,82730.66076728512
20315,54787.61112600467
20316,379624.6966112394
20318,120907.72123546053
20319,49189.889793853814
20320,46136.31632748279
20323,52575.57148494753
20326,50744.04881148458
20328,36444.61427328901
20329,111045.44088132336
20331,53606.74732009536
20332,72889.7192807159
20334,69118.23645961862
20336,63174.8688771757
20337,24533.28618594978
20339,41343.97479727089
20341,60405.48422709491
20342,74287.4227701942
20343,58059.4746768714
20348,81160.29163791286
20349,199983.28369207386
20350,71160.25026431226
20353,125124.09468843087
20361,75878.61291844952
20362,65169.63201235534
20363,92617.29489557003
20364,238725.33318317204
20368,104393.13531803351
20370,245824.81093783825
20372,102126.68686884455
20373,310290.34166733135
20374,52058.466951595896
20376,120179.9866798715
20377,48216.61828790143
20384,226034.19457495242
20385,38086.3311996706
20392,93176.5893636029
20393,45134.963140689746
20394,78612.57796656736
20397,103364.62907286455
20400,38591.40027858939
20401,27641.627735955706
20403,64627.4541115059
20404,61569.82552749606
20405,223048.70780538372
20407,79694.54512052746
20409,27991.463674676223
20410,41205.268707626004
20411,43275.16459148452
20413,41833.70429168288
20416,44807.3457783165
20417,41904.144009963995
20418,69983.72958443062
20419,32874.30342975215
20420,719125.8858853045
20421,30374.018132326397
20424,39529.46003296753
20425,46738.607741702705
20426,241463.10960632737
20429,274218.68266481307
20431,76888.07483873754
20435,40948.88146222794
20436,67359.26686832106
20440,72462.64516402986
20441,129068.41618042522
20442,78591.90378136869
20443,150482.4417178791
20447,92508.92523503474
20448,78979.43006681396
20449,33999.51889696015
20452,118500.0610055332
20455,36333.719792923795
20457,48921.8402632889
20458,54812.42479664537
20462,109709.31467822673
20463,131977.950054941
20471,117809.47223067482
20472,31941.689737979923
20475,73257.48010168827
20477,71963.61326490872
20478,38775.600887727254
20481,57584.79319293826
20486,38355.31173513827
20490,61269.42467941981
20491,141947.36740029752
20492,39069.980850024425
20494,61036.29561080898
20496,63898.59849215678
20498,48214.78695313736
20501,125342.67369352176
20502,68744.40798079198
20503,38111.52441670226
20505,140921.4034016181
20510,207211.32694991585
20512,234149.05586370654
20513,85074.64215263675
20514,72439.1154983176
20515,40159.95863624227
20516,47578.80334179679
20520,83879.09642904291
20521,53711.96652673786
20522,29308.276353180532
20526,62702.38996568143
20528,43576.90744109476
20533,127007.61408269765
20535,71956.1369636076
20536,72727.29186184777
20539,175053.00184970195
20540,52275.64324696521
20541,64702.08731253184
20543,97463.7026072939
20544,300028.44231231924
20549,42101.462450543426
20553,632704.0516277405
20555,98727.7187097284
20560,147451.97232690037
20562,46359.592633606626
20563,76311.20127707509
20564,36689.19286592495
20565,85539.59859542594
20566,39504.94880113889
20568,40224.73277114951
20571,26082.250589676973
20572,55252.169554627835
20573,39546.56139302539
20578,84106.6166003088
20580,99025.14523922699
20581,122770.62085935326
20583,34996.53667989219
20584,37082.37675777411
20587,35965.8253530454
20588,59932.15013191776
20590,43594.942033887804
20591,39152.60392898699
20595,66523.93324599686
20596,70962.211752007
20597,47757.60235452191
20598,86347.9748261698
20600,57511.07984978586
20604,31146.788411144174
20606,234513.32492274852
20607,42709.83344506099
20609,181534.62645557805
20614,47333.24522876089
20615,105171.49365882349
20616,37692.29627154487
20617,307282.3643727794
20621,124393.66105348074
20624,30363.522661885152
20628,38003.18661837084
20633,42259.80360771103
20634,55517.480300176256
20635,27030.49792013679
20637,181337.45630158245
20638,62711.36047400615
20642,124081.23685066977
20643,43779.913991580775
20646,96167.34588922722
20647,58074.51796498425
20649,56394.99931710169
20650,202539.48200667973
20651,31598.168755332117
20653,30856.527294887623
20656,74141.51433681778
20657,312845.65733933495
20659,35788.79085760486
20662,121988.2601805452
20664,108924.36120052703
20665,44717.529807094485
20668,63742.348431852406
20672,74720.64411181903
20674,73312.54292864853
20676,25810.82844606796
20677,32147.497674394457
20678,228474.49048703673
20679,151897.82327259984
20682,339157.5528966876
20684,41465.77394752191
20687,55299.179042768854
20689,88668.27640942745
20690,51458.48622516267
20693,50970.224560994066
20695,18118.899058006642
20699,85300.36094669193
20701,43757.886049593486
20703,240331.41600727048
20705,46544.218788063175
20706,589327.1040707068
20708,39002.80191834866
20709,28158.75988762107
20717,57060.79392682034
20718,61678.07649129126
20720,34867.62218237325
20721,66164.37920569257
20725,87368.96845547721
20728,93068.47322724227
20730,247990.49751989666
20733,62665.16589808519
20734,54473.3008084844
20735,51243.96569457581
20736,32580.766385195635
20737,49358.45637717234
20740,70432.57987011978
20741,148550.25112926392
20743,29980.27703921886
20744,66124.12085145623
20746,53682.38927864666
20750,151459.3144561488
20752,30608.63790291751
20753,26662.040906264236
20754,149754.5090028223
20756,38671.02849404396
20758,27313.728187328474
20759,61808.43514648257
20760,221174.27304922036
20761,126274.44563087565
20762,42058.20898646517
20764,61550.77085934117
20767,176483.70104754597
20768,97760.96212294853
20770,48373.47266118703
20772,31594.153096031125
20775,39627.907091606125
20779,46025.14541256213
20780,308370.9133480425
20781,78270.22815336013
20784,44100.57196344741
20789,69780.51675467458
20790,42617.725474923216
20793,18396.42845321185
20797,39490.2537331332
20798,36861.59828998063
20799,98501.7296578748
20800,45506.38329444215
20801,62424.514062578266
20803,85128.00459501796
20806,95102.37704890525
20808,241886.7535082245
20811,127812.50483073015
20814,97874.40748289507
20817,60980.70574200948
20818,66967.56781882132
20819,493165.7239948255
20820,25884.761223533227
20825,33754.73515610631
20826,84116.99426128634
20827,38271.01594532817
20828,46148.49000303875
20829,36705.16441512375
20831,62845.48020349382
20832,84115.72245938612
20836,43626.29259512571
20837,143259.64776313058
20838,119252.51639261859
20839,71610.4647106985
20840,137325.8300217974
20841,153626.72089759994
20843,50802.72380741384
20845,109437.1652715495
20846,30141.255350554828
20847,34344.72267363619
20850,48290.60171461423
20852,140053.87329400366
20853,68489.18049420063
20855,170934.72597563377
20856,66136.40991260279
20858,48772.612764400044
20860,112285.87837808467
20861,35754.14138798938
20862,64638.882433258426
20863,134271.57798170784
20866,73409.6456914746
20867,124599.15872498674
20868,43961.22109952886
20869,104965.57139880417
20872,49727.60970725408
20873,138255.29576155051
20877,61350.38073195117
20879,48232.015427262326
20881,47350.462248350974
20883,66710.60971390727
20885,99748.42369224635
20887,23753.602050538626
20889,62663.13637790635
20891,52738.3390453328
20892,73919.33315435062
20896,111563.1308669281
20897,233923.7205102112
20898,35937.88588025981
20900,246365.79830198426
20903,52962.52805724267
20905,69844.13170261827
20906,40345.14208652341
20910,40669.67861945936
20912,44907.8965620745
20914,66010.80089523397
20916,48992.307791305386
20917,58588.88404475838
20920,196561.4090137708
20922,46648.82842829967
20923,26233.64694632247
20924,210438.1080392761
20925,49346.03509915866
20926,25792.607643340165
20927,61904.96382783974
20928,23896.737398479396
20929,35684.11900292675
20936,72750.68362047564
20937,31035.471451145087
20938,300094.8488042812
20942,33060.43996513701
20943,50030.94918238518
20944,41213.80085142354
20948,209337.63052486212
20951,41163.370032453444
20952,40457.96185547838
20953,193046.757136747
20957,43132.25434234039
20959,30318.25672675214
20964,39532.01963398197
20967,50084.51003289079
20970,338752.63587993686
20975,39408.67866876003
20977,115314.84260125145
20978,73954.66783620686
20979,146226.06686701535
20980,61187.96074155621
20985,125313.9526176345
20987,58646.062723009745
20990,90917.7645036816
20991,48854.73304135364
20994,143291.5288875794
20995,54285.077554190255
20999,39522.43848987992
21003,56932.52678726324
21004,115746.97932763457
21006,57117.56746662554
21008,37924.66520250584
21010,393277.71223326965
21012,91150.68075752424
21013,73108.13940455794
21016,80828.1437342811
21021,652670.426406464
21025,273283.23884379806
21026,22117.093358074628
21027,152333.8726055831
21028,48590.93092816251
21032,26690.46703529848
21035,93615.1148381302
21037,48863.71788603434
21038,57918.40137969625
21039,22069.216390551795
21040,71083.33538444818
21041,223265.38738903333
21043,543549.7093125221
21047,120479.92581687318
21049,46249.89223011384
21050,63216.71282504281
21051,50551.74879875809
21053,66316.62895606636
21054,193549.2327697333
21055,89652.52635946643
21060,183345.2814535488
21061,100653.15122168094
21063,46535.81405662234
21065,47456.189619650504
21066,62605.08025534347
21068,63753.781072103775
21075,41423.91982238263
21076,173728.20608435263
21078,390230.68816834845
21080,71781.1177551562
21081,64747.27716330149
21082,20001.625358924743
21083,38445.408452513584
21086,122345.93543694439
21087,57300.38170010818
21088,33257.317564059165
21089,114969.77041768546
21090,51804.63128010161
21091,246491.57504020727
21093,152191.28845633575
21095,80975.8396846638
21098,76503.37857580435
21100,47618.30173960452
21102,205664.59352323366
21105,75346.67153514821
21106,77619.45777800653
21107,89934.83162164505
21108,32718.072977263506
21109,49372.97091243892
21110,55848.270988122975
21113,112874.26194602184
21114,625785.3914706773
21115,50778.82588362872
21116,39446.347309269724
